"id","category","name","grams","calories","carbs","protein","fat"
10252,"과일·채소류음료","아침에주스 오렌지","200","190","42","4","1"
10253,"과일·채소류음료","아침에주스 제주감귤","200","200","48","2","0"
10254,"과일·채소류음료","아침에주스 포도","100","120","29","1","0"
10255,"과일·채소류음료","알로에(대상㈜)","200","200","50","0","0"
10256,"과일·채소류음료","알로에생(대구경북능금음료가공공장)","200","136","34","0","0"
10257,"과일·채소류음료","어린보리잎과발아현미(대상㈜)","200","60","16","2","0"
10258,"과일·채소류음료","엄마가 선택한 클로렐라(오렌지맛)(대상㈜)","200","100","22","0","1"
10259,"과일·채소류음료","오렌지100","200","69.98","15.31","1.62","0.25"
10260,"과일·채소류음료","오렌지나무","200","150","38","0","0"
10261,"과일·채소류음료","와일드 아사이(대상㈜)","200","130","26","0","1.6"
10262,"과일·채소류음료","웰치 오렌지 주스","200","103","21","2","1.2"
10263,"과일·채소류음료","웰치 청포도 주스","200","110","26","0.7","0.4"
10264,"과일·채소류음료","웰치 포도 주스","200","127","30","1","0.3"
10265,"과일·채소류음료","웰치오렌지주스(농심)","200","95","20","1.25","1.13"
10266,"과일·채소류음료","웰치청포도주스(농심)","200","110","26","0.7","0.4"
10267,"과일·채소류음료","웰치포도 블루베리","200","102.07","25.52","0","0"
10268,"과일·채소류음료","웰치포도 크랜베리","200","204.14","51.03","0","0"
10269,"과일·채소류음료","웰치포도주스(농심)","200","127","30","0.7","0.3"
10270,"과일·채소류음료","웰코미 트로피컬후르츠(대상㈜)","200","140","34","5.8","0"
10271,"과일·채소류음료","이너비 잇뷰티(대구테크노파크부설바이오산업지원센터)","200","90","26","0","0"
10272,"과일·채소류음료","일양 베리굿 블루베리(일양약품)","200","110","26","0","0"
10273,"과일·채소류음료","자연은210일감귤","200","83.38","20.45","0.39","0"
10274,"과일·채소류음료","장편한녹즙(대상㈜)","200","80","20","2","0"
10275,"과일·채소류음료","조미료,조미분, 조미분A(SP-A)(한국네슬레)","100","210","12.2","29","4.8"
10276,"과일·채소류음료","주스홀릭 사과(자연과사람들)","200","66.67","16.19","0","0"
10277,"과일·채소류음료","주스홀릭 포도(자연과사람들)","200","66.67","16.19","0","0"
10278,"과일·채소류음료","진한석류","200","168.6","33.2","0.4","3.8"
10279,"과일·채소류음료","천호자색고구마","200","145.4","29.8","0.6","2.2"
10280,"과일·채소류음료","초록매실 아이스 에이드(웅진식품)","200","200","50","0","0"
10281,"과일·채소류음료","카레,레토르트, 꾸러기카레(제일제당(주))","200","190","20","5.4","2.6"
10282,"과일·채소류음료","카레,레토르트, 디럭스카레(미원)","200","246","20","12.4","13"
10283,"과일·채소류음료","카레,레토르트, 레또카레(제일제당(주))","200","320","20","6","6"
10284,"과일·채소류음료","카레,레토르트, 렛또핫카레(제일제당(주))","200","154","10","2.8","2.8"
10285,"과일·채소류음료","카레,레토르트, 본카레-매운맛(미원)","200","788","121","19.2","25.2"
10286,"과일·채소류음료","카레,레토르트, 본카레-쇠고기(미원)","200","782","118.4","21.6","24.6"
10287,"과일·채소류음료","카레,레토르트, 본카레-순한맛(미원)","200","786","121.4","19.2","24.8"
10288,"과일·채소류음료","카레,레토르트, 본카레-중간맛(미원)","200","786","120.8","19.6","25"
10289,"과일·채소류음료","카레,레토르트, 쇠고기카레(동원산업)","200","164","17.6","7.8","7"
10290,"과일·채소류음료","카레,레토르트, 쇠고기카레(제일제당(주))","200","390","21","10","8"
10291,"과일·채소류음료","카레,레토르트, 쇠고기카레-매운맛(미원)","200","204","26","5.6","8.6"
10292,"과일·채소류음료","카레,레토르트, 쇠고기카레-순한맛(미원)","200","214","26.6","6.4","9"
10293,"과일·채소류음료","카레,레토르트, 쇠고기카레-중간맛(미원)","200","212","27.2","5.6","9"
10294,"과일·채소류음료","카레,레토르트, 앙코르쇠고기카레골드(동원산업)","200","166","18","8","7"
10295,"과일·채소류음료","카레,레토르트, 야채카레1000g단위(미원)","200","796","136","20","19.2"
10296,"과일·채소류음료","카레,레토르트, 야채카레200g단위(미원)","200","156","24.4","3.8","4.8"
10297,"과일·채소류음료","카레,레토르트, 하이본카레-디럭스(미원)","200","774","116.8","20.8","24.8"
10298,"과일·채소류음료","카레,레토르트, 하이본카레-매운맛(미원)","200","768","116.2","20.6","24.4"
10299,"과일·채소류음료","카레,레토르트, 하이본카레-순한맛(미원)","200","768","116.6","20.8","24.4"
10300,"과일·채소류음료","카레,레토르트, 하이본카레-중간맛(미원)","200","778","117.4","20.4","25.2"
10301,"과일·채소류음료","카레,레토르트, 핫카레(제일제당(주))","200","320","20","6","6"
10302,"과일·채소류음료","카프리썬 딸기키위(농심)","200","60","15","0","0"
10303,"과일·채소류음료","카프리썬 멀티비타민(농심)","200","60","15","0","0"
10304,"과일·채소류음료","카프리썬 사과(농심)","200","60","15","0","0"
10305,"과일·채소류음료","카프리썬 사파리(농심)","200","60","15","0","0"
10306,"과일·채소류음료","카프리썬 오렌지 망고맛","200","98.99","24.49","0.12","0.06"
10307,"과일·채소류음료","카프리썬 오렌지(농심)","200","60","15","0","0"
10308,"과일·채소류음료","카프리썬 오렌지망고(농심)","200","60","15","0","0"
10309,"과일·채소류음료","카프리썬 오렌지트로피칼","200","46.55","11.27","0","0"
10310,"과일·채소류음료","콜라겐(대상㈜)","200","160","30","10","0"
10311,"과일·채소류음료","토마토케첩,토마토케첩, 센스케찹(동원산업)","10","10","2.3","0.1","0.05"
10312,"과일·채소류음료","토마토케첩,토마토케첩, 케찹(동원산업)","10","12.6","2.91","0.19","0.02"
10313,"과일·채소류음료","토마토케첩,토마토케첩, 케찹(미원)","10","12.7","2.91","0.22","0.02"
10314,"과일·채소류음료","토마토케첩,토마토케첩, 케찹-골드(미원)","10","9.2","2.06","0.19","0.02"
10315,"과일·채소류음료","토마토케첩,토마토케첩, 프리미엄케찹(미원)","10","14.2","3.13","0.01","0.18"
10316,"과일·채소류음료","포도랑야채(자연과사람들)","200","113.77","28.69","0.99","0"
10317,"과일·채소류음료","플로리다 내추럴 오렌지","100","44.1","11.02","0","0"
10318,"과일·채소류음료","플로리다 내추럴 자몽","200","74.88","18.72","0","0"
10319,"과일·채소류음료","피크닉 복숭아","200","67.08","17.54","0","0"
10320,"과일·채소류음료","피크닉 사과","200","67.08","17.54","0","0"
10321,"과일·채소류음료","하루야채 녹즙(흥국F&B)","200","90","22","0","0"
10322,"과일·채소류음료","하루야채 레드비타민(비락)","200","150","36","0","0"
10323,"과일·채소류음료","하루야채 뽀로로(비락)","200","90","20","0","0"
10324,"과일·채소류음료","하루야채 뿌리채소(비락)","200","200","44","4","0"
10325,"과일·채소류음료","하루야채 오리지널(비락)","200","160","34","4","0"
10326,"과일·채소류음료","하루야채 퍼플(비락)","200","150","32","4","0"
10327,"과일·채소류음료","하루야채 퍼플비타민(비락)","200","150","34","0","0"
10328,"과일·채소류음료","학교로 간 감귤","200","100","26","0","0"
10329,"과일·채소류음료","학교로 간 딸기","200","90","22","0","0"
10330,"과일·채소류음료","학교로 간 사과","200","100","26","0","0"
10331,"과일·채소류음료","학교로 간 자두","200","80","22","0","0"
10332,"과일·채소류음료","학교로 간 천도복숭아","200","110","26","0","0"
10333,"과일·채소류음료","학교로 간 포도","200","140","36","0","0"
10334,"과일·채소류음료","한진생 발효홍삼K(서흥캅셀)","150","37.5","9","0","0"
10335,"과일·채소류음료","헬로엔요 골드키위(매일유업)","100","35","8.5","0","0"
10336,"과일·채소류음료","호박이 넝쿨째","200","80","20","0","0"
10337,"과일·채소류음료","홍삼순액100(원일식품)","150","7.5","1.5","0","0"
10338,"과일·채소류음료","홍초와양파(대상㈜)","200","120","30","0","0"
10339,"과일·채소류음료","화인쿨 복숭아(매일유업)","100","38.9","8.5","0","0"
10340,"과일·채소류음료","화인쿨 자두(매일유업)","100","38.9","8.5","0","0"
10341,"과일·채소류음료","화인쿨 파인애플(매일유업)","100","38.9","8.5","0","0"
10342,"과일·채소류음료","흑마늘즙(삼각에프엠씨 웰빙랜드)","150","52.5","12","1.5","0"
10343,"탄산음료류","샐러드류,가든샐러드, 가든샐러드(McDonald`s)","100","35","8","2.3","0"
10344,"탄산음료류","쏠플러스(쏠+)","200","84","20","0","0"
10345,"탄산음료류","웰치 그레이프맛","200","211.2","52.8","0","0"
10346,"탄산음료류","웰치소다딸기(농심)","200","103.66","25.92","0","0"
10347,"탄산음료류","웰치소다청포도(농심)","200","99.15","24.79","0","0"
10348,"탄산음료류","웰치소다포도(농심)","200","103.66","25.92","0","0"
10349,"탄산음료류","칠성사이다","200","168.42","42.11","0","0"
10350,"두유류","검은깨콩 두유","200","126.88","13.2","6.09","6.09"
10351,"두유류","검은깨콩 두유(자연과사람들)","200","126.8","13.2","6","6"
10352,"두유류","검은콩 두유 고칼슘 베지밀","200","126.4","12.6","5.2","5.2"
10353,"두유류","남양 맛있는 두유 GT 고소한 검은콩(한아름논산딸기랜드)","200","126.5","13.8","4.6","6.9"
10354,"두유류","남양 맛있는 두유 GT 고소한 검은콩깨(우일음료)","200","135.2","14.56","5.2","6.24"
10355,"두유류","남양 맛있는 두유 GT 순한맛(우일음료)","200","124.8","11.44","5.72","6.24"
10356,"두유류","남양 맛있는 두유 고칼슘 검은콩깨(자연과사람들)","200","135.2","13.52","6.24","6.24"
10357,"두유류","남양 맛있는 두유 담백한맛(자연과사람들)","200","134.16","11.35","6.19","7.22"
10358,"두유류","내손안의 콩두유 검은콩(아세시스글로벌)","200","125.6","14.4","5.4","5.4"
10359,"두유류","내손안의 콩두유(아셉시스글로벌)","200","125.6","16.2","5.4","4.4"
10360,"두유류","내콩두유 검은콩","200","123.85","13.76","5.5","5.5"
10361,"두유류","내콩두유 고소한 맛","200","119.27","12.84","6.42","5.5"
10362,"두유류","달콤한 베지밀 비","200","126.4","11.6","6.4","6.4"
10363,"두유류","담백한 베지밀 에이","200","115.8","8.4","6.4","6.4"
10364,"두유류","당프로젝트 베지밀에이스(ACE)","200","105.2","7.4","6.4","5.2"
10365,"두유류","맛있는 두유 GT 검은콩+17곡(남양유업)","200","131.37","15.33","5.47","5.47"
10366,"두유류","맛있는 두유 GT 달콤한맛(남양유업)","190","130","12","5.5","6.5"
10367,"두유류","맛있는 두유 GT 담백한맛(남양유업)","200","130.36","11.95","5.97","6.52"
10368,"두유류","맛있는 두유 GT(남양유업)","200","130.99","13.1","5.46","6.55"
10369,"두유류","맛있는두유GT키즈(남양유업)","200","116.66","16.66","5","3.88"
10370,"두유류","맛있는콩 두유(연세우유)","200","116.4","9.6","5.8","5.8"
10371,"두유류","맛콩두유","200","116.39","9.7","5.82","5.82"
10372,"두유류","베지밀 17곡 한끼두유","200","121","16.8","5.2","3.6"
10373,"두유류","베지밀 검은참깨 두유 파우치","200","131.6","12.6","6.4","6.4"
10374,"두유류","베지밀 검은참깨두유","200","131.6","12.6","6.4","6.4"
10375,"두유류","베지밀 검은콩","200","126.4","12.6","5.2","6.4"
10376,"두유류","베지밀 검은콩과 16곡 두유","200","121","14.8","6.4","4.2"
10377,"두유류","베지밀 검은콩과 검은참깨 두유 파우치","200","131.6","12.6","6.4","6.4"
10378,"두유류","베지밀 검은콩과 검은참깨 두유 팩","200","126.4","12.6","6.4","6.4"
10379,"두유류","베지밀 그린티 두유 라떼","200","105.2","13.6","4.2","4.2"
10380,"두유류","베지밀 비","200","131.6","11.6","6.4","6.4"
10381,"두유류","베지밀 애플","200","110.4","22","1.4","1.4"
10382,"두유류","베지밀 에이","200","121","8.4","6.4","6.4"
10383,"두유류","베지밀 오렌지망고 두유","200","100","21","1","1"
10384,"두유류","베지밀 옥수수 두유","200","121","16.8","6.4","3.8"
10385,"두유류","베지밀 입안가득 멜론","200","130","23","4","2.6"
10386,"두유류","베지밀 입안가득 바나나","200","140","24","4","3"
10387,"두유류","베지밀 자연담은 진한두유","200","133.4","8.8","7.8","8.8"
10388,"두유류","베지밀 칼슘가득 두유 검은콩 검은깨 검은쌀","200","136.8","17.8","6.4","5.2"
10389,"두유류","베지밀 칼슘가득 두유 땅콩, 아몬드, 호두, 잣","200","121","14.8","6.4","4.2"
10390,"두유류","베지밀 파인애플 두유","200","100","21","1","1"
10391,"두유류","베지밀검은콩고칼슘두유 파우치","200","124.2","12.6","5.2","5.2"
10392,"두유류","베지밀아몬드와호두","200","126.4","15.8","6.4","5.2"
10393,"두유류","베지밀칼슘가득두유 검은깨,검은쌀","200","136.8","17.8","6.4","5.2"
10394,"두유류","뼈로가는 칼슘두유 검은깨 진 『眞』","200","181.33","18.68","6.59","8.79"
10395,"두유류","뼈로가는 칼슘두유 검은콩 진 『眞』","200","163.74","14.19","6.55","8.73"
10396,"두유류","뼈로가는 칼슘두유 검은콩과 오곡","200","158.28","15.28","6.55","7.64"
10397,"두유류","뼈로가는 칼슘두유 진 『眞』","200","135.79","9.78","6.52","7.6"
10398,"두유류","뼈로가는 칼슘두유 플레인(㈜매일유업)","200","108.74","11.96","6.52","4.35"
10399,"두유류","뼈로가는 칼슘두유 호두&땅콩 진 『眞』","200","141.49","10.88","5.44","8.71"
10400,"두유류","뼈로가는 칼슘두유 호두와 땅콩","200","136.05","14.15","5.44","6.53"
10401,"두유류","뽀로로와 패티 베지밀 블루베리","200","128","24","1.6","1"
10402,"두유류","뽀로로와루피베지밀","200","130.6","21","3.8","3.6"
10403,"두유류","뽀로로와크롱베지밀","200","136.8","25.2","3.8","2.2"
10404,"두유류","소이밀크","200","108.84","10.88","6.53","4.35"
